Date,PS,T2M,T2MDEW,QV2M,PRECTOTCORR,WS50M,PS_Pa,T_K,Air_Density,WS50M_Cubed,Power
2020-07-29,97.9,26.78,23.57,18.67,3.46,2.01,9790.0,299.92999999999995,0.11373153155016079,8.120600999999997,7520.624924873589
2020-07-30,97.93,27.06,23.62,18.73,3.49,3.04,9793.0,300.21,0.11366027520572998,28.094464000000002,26002.45323556945
2020-07-31,97.9,27.47,23.84,19.0,7.96,4.19,9790.0,300.62,0.11347048851653158,73.56005900000002,67968.84083882456
2020-08-01,97.96,26.37,23.71,18.83,22.89,4.29,9796.0,299.52,0.1139570118228655,78.95358900000001,73265.21005782779
2020-08-02,97.91,25.87,23.25,18.32,13.72,5.31,9791.0,299.02,0.11408930030900012,149.72129099999998,139095.58642427347
2020-08-03,97.8,26.36,23.02,18.09,2.3,6.46,9780.0,299.51,0.11377468215506932,269.586136,249762.972722487
2020-08-04,97.69,26.06,21.57,16.57,1.46,8.59,9769.0,299.21,0.1137606614957134,633.839779,587160.0112326716
2020-08-05,97.53,26.73,21.46,16.48,0.57,9.75,9753.0,299.88,0.11332058955986576,926.859375,855278.4752432279
2020-08-06,97.7,27.51,23.13,18.27,0.02,6.73,9770.0,300.65999999999997,0.11322361420438336,304.82121700000005,281039.313821804
2020-08-07,97.96,27.91,23.63,18.75,0.01,5.87,9796.0,301.06,0.11337409214503644,202.26200300000002,186729.52654827884
2020-08-08,98.0,27.25,23.06,18.12,10.17,5.73,9800.0,300.4,0.1136695787730181,188.13251700000004,174137.7731342025
2020-08-09,97.94,26.07,22.55,17.54,4.73,6.73,9794.0,299.21999999999997,0.11404797653923432,304.82121700000005,283085.5144006766
2020-08-10,98.0,26.64,22.55,17.56,0.22,5.54,9800.0,299.78999999999996,0.11390086881955581,170.031464,157703.45240701747
2020-08-11,98.09,27.58,22.89,17.9,4.46,5.92,9809.0,300.72999999999996,0.11364912163213534,207.474688,192006.56297479125
2020-08-12,98.18,27.14,22.65,17.62,0.1,6.04,9818.0,300.28999999999996,0.11392007470594918,220.348864,204407.08591595097
2020-08-13,98.02,27.22,22.56,17.56,0.26,6.4,9802.0,300.37,0.1137041319190652,262.14400000000006,242717.47123174864
2020-08-14,97.91,27.61,22.47,17.48,0.03,6.33,9791.0,300.76,0.11342925448329969,253.63613700000002,234272.37353015173
2020-08-15,97.96,27.2,22.28,17.26,0.0,6.55,9796.0,300.34999999999997,0.11364209815610012,281.011375,260044.70389593887
2020-08-16,98.0,27.82,22.68,17.69,0.18,5.98,9800.0,300.96999999999997,0.1134543026328692,213.84719200000004,197564.71965533466
2020-08-17,97.98,27.61,23.24,18.33,0.73,4.98,9798.0,300.76,0.11351034985470027,123.50599200000003,114158.52805437802
2020-08-18,98.0,28.07,23.58,18.7,3.23,4.71,9800.0,301.21999999999997,0.11336014030746511,104.487111,96451.27345589032
2020-08-19,97.88,27.99,23.23,18.33,1.07,5.53,9788.0,301.14,0.11325141003096481,169.112377,155956.64420358025
2020-08-20,97.9,27.92,23.14,18.22,0.0,5.29,9790.0,301.07,0.11330088769335943,148.035889,136579.39936770042
2020-08-21,98.1,27.96,23.04,18.07,0.17,4.18,9810.0,301.10999999999996,0.11351726833711782,73.03463199999999,67511.17192987274
2020-08-22,98.21,27.72,23.39,18.44,5.88,3.35,9821.0,300.87,0.11373520854562419,37.595375000000004,34818.83365887755
2020-08-23,98.2,27.24,23.49,18.55,22.35,2.99,9820.0,300.39,0.1139053492944654,26.730899000000004,24793.76925155549
2020-08-24,98.25,26.4,23.55,18.6,15.59,3.25,9825.0,299.54999999999995,0.11428292264180244,34.328125,31945.98557461154
2020-08-25,98.29,26.8,23.49,18.52,0.56,3.12,9829.0,299.95,0.11417698536283342,30.371328000000002,28237.56372412909
2020-08-26,98.29,26.85,23.77,18.84,4.73,2.59,9829.0,300.0,0.11415795586527294,17.373979,16150.662647382036
2020-08-27,98.18,26.95,23.22,18.24,0.94,3.54,9818.0,300.09999999999997,0.11399220004481665,44.361864000000004,41178.43068435351
2020-08-28,98.06,27.99,22.39,17.37,0.23,3.64,9806.0,301.14,0.11345967784671443,48.22854400000001,44558.50045748926
2020-08-29,98.06,27.96,23.43,18.52,0.02,2.92,9806.0,301.10999999999996,0.113470981989172,24.897087999999997,23004.78811412048
2020-08-30,98.12,27.49,23.94,19.08,8.09,3.28,9812.0,300.64,0.11371791281966649,35.28755199999999,32676.481059664246
2020-08-31,98.19,27.3,23.91,19.02,5.12,3.38,9819.0,300.45,0.11387100533868189,38.614472,35805.36668070498
2020-09-01,98.12,25.83,24.05,19.19,2.98,4.32,9812.0,298.97999999999996,0.11434929864908867,80.62156800000001,75070.55308926824
2020-09-02,98.17,26.4,23.06,18.05,15.96,1.94,9817.0,299.54999999999995,0.1141898678447404,7.301384,6789.184796709351
2020-09-03,98.19,26.29,23.13,18.14,10.97,3.3,9819.0,299.44,0.11425508801097706,35.937,33435.07014885298
2020-09-04,98.14,27.01,23.63,18.71,1.78,2.91,9814.0,300.15999999999997,0.11392298091424413,24.642171000000005,22859.94478391605
2020-09-05,98.09,26.78,23.7,18.78,0.31,2.96,9809.0,299.92999999999995,0.11395225668800073,25.934336,24064.83749683633
2020-09-06,98.05,26.64,23.87,18.99,1.66,2.91,9805.0,299.78999999999996,0.11395898150772905,24.642171000000005,22867.168713387076
2020-09-07,98.09,26.94,24.0,19.14,9.61,3.08,9809.0,300.09,0.11389150037799348,29.218112,27097.444388605854
2020-09-08,98.13,27.22,23.46,18.52,4.16,3.73,9813.0,300.37,0.11383173296488337,51.895117,48103.28248404088
2020-09-09,98.03,27.15,23.84,18.97,5.78,3.54,9803.0,300.29999999999995,0.11374223917777926,44.361864000000004,41088.13506559141
2020-09-10,97.88,26.41,23.47,18.58,5.88,4.67,9788.0,299.56,0.11384874354628367,101.847563,94419.94728395776
2020-09-11,97.94,25.88,23.1,18.16,0.75,5.5,9794.0,299.03,0.11412044122686583,166.375,154609.57291167113
2020-09-12,98.19,25.92,22.87,17.85,4.68,4.97,9819.0,299.07,0.11439644081321085,122.76347299999998,114357.99927990974
2020-09-13,98.19,25.0,21.78,16.72,21.41,5.76,9819.0,298.15,0.11474943335236282,191.10297599999998,178567.68558607638
2020-09-14,98.03,25.18,21.73,16.69,7.18,6.61,9803.0,298.33,0.11449332760730437,288.80478100000005,269258.5025203991
2020-09-15,98.03,26.15,22.48,17.51,4.71,4.74,9803.0,299.29999999999995,0.11412226670593756,106.49642400000002,98966.97227642602
2020-09-16,98.07,26.39,23.24,18.28,3.48,4.9,9807.0,299.53999999999996,0.11407735763943738,117.64900000000003,109288.02133000716
2020-09-17,98.09,27.1,23.01,18.03,1.68,4.76,9809.0,300.25,0.11383080882075622,107.85017599999999,99969.04648418195
2020-09-18,97.96,26.83,23.24,18.31,18.11,6.38,9796.0,299.97999999999996,0.11378226608835479,259.694072,240614.32801565737
2020-09-19,97.75,25.92,23.21,18.31,5.62,5.19,9775.0,299.07,0.11388381800072676,139.79835900000003,129642.96710342786
2020-09-20,97.71,24.99,22.09,17.13,2.73,6.98,9771.0,298.14,0.11419231289745552,340.0683920000001,316219.03367196006
2020-09-21,97.81,25.4,21.49,16.48,0.18,7.59,9781.0,298.54999999999995,0.11415220021042473,437.245479,406438.16715573176
2020-09-22,97.96,25.51,20.57,15.53,0.0,7.96,9796.0,298.65999999999997,0.11428515429312487,504.358336,469368.44807447115
2020-09-23,98.09,26.11,20.95,15.98,0.0,6.0,9809.0,299.26,0.11420737936387107,216.0,200878.19032516534
2020-09-24,98.26,26.94,22.52,17.47,0.0,4.82,9826.0,300.09,0.11408888599389987,111.98016800000002,104032.56923441238
2020-09-25,98.27,25.34,22.93,17.91,12.67,4.7,9827.0,298.48999999999995,0.11471211135537841,103.82300000000001,96981.23650085545
2020-09-26,98.23,24.91,22.16,17.08,0.89,5.22,9823.0,298.06,0.11483084223390234,142.23664799999997,133001.0069728691
2020-09-27,98.29,26.3,22.22,17.15,0.19,3.53,9829.0,299.45,0.1143676298533374,43.986976999999996,40964.91961355008
2020-09-28,98.22,27.05,23.07,18.06,3.41,3.61,9822.0,300.2,0.11400065461585425,47.045880999999994,43673.0799579136
2020-09-29,98.09,26.3,23.33,18.38,12.55,2.81,9809.0,299.45,0.11413491517258995,22.188041000000002,20621.599594243704
2020-09-30,98.03,25.76,23.38,18.44,18.41,3.63,9803.0,298.90999999999997,0.11427116665580647,47.832147,44508.340961104586
2020-10-01,98.07,26.13,22.41,17.36,0.05,5.75,9807.0,299.28,0.114176462534473,190.109375,176752.26481536412
2020-10-02,98.08,27.22,22.15,17.13,0.7,3.92,9808.0,300.37,0.11377373248951148,60.236287999999995,55806.537392925755
2020-10-03,98.09,26.93,23.44,18.5,0.85,5.15,9809.0,300.08,0.1138952957492404,136.59087500000004,126681.25106327224
2020-10-04,98.21,25.94,22.23,17.17,0.2,6.96,9821.0,299.09,0.11441209065873803,337.153536,314111.98716082296
2020-10-05,98.13,26.62,21.43,16.38,0.0,6.93,9813.0,299.77,0.11405957110672191,332.81255699999997,309112.3151921802
2020-10-06,98.12,27.12,21.96,16.96,2.02,4.35,9812.0,300.27,0.1138580387987629,82.31287499999998,76316.1300804172
2020-10-07,98.16,27.57,23.32,18.36,0.56,3.9,9816.0,300.71999999999997,0.11373400702425679,59.318999999999996,54937.517562205176
2020-10-08,98.19,26.92,23.14,18.15,0.1,2.21,9819.0,300.07,0.114015208298087,10.793861,10021.309518299679
2020-10-09,98.22,26.31,23.5,18.54,2.96,3.01,9822.0,299.46,0.11428236330621601,27.270900999999995,25378.360922824566
2020-10-10,98.15,25.77,23.35,18.38,14.19,2.69,9815.0,298.91999999999996,0.11440722023209222,19.465108999999998,18134.06397406601
2020-10-11,97.95,25.35,23.05,18.08,4.5,3.88,9795.0,298.5,0.11433473990159859,58.411072,54382.3855847578
2020-10-12,97.79,25.85,23.06,18.14,2.92,4.39,9779.0,299.0,0.11395709274818501,84.60451899999998,78509.06256106126
2020-10-13,97.64,25.53,22.77,17.85,1.27,6.55,9764.0,298.67999999999995,0.11390419821663637,281.011375,260644.46167707065
2020-10-14,97.79,25.97,21.99,17.0,0.15,6.93,9779.0,299.12,0.11391137580806136,332.81255699999997,308710.69179990306
2020-10-15,97.91,25.53,21.62,16.58,0.02,5.16,9791.0,298.67999999999995,0.11421917295566231,137.38809600000002,127782.97233442587
2020-10-16,97.93,26.94,22.52,17.55,1.2,3.23,9793.0,300.09,0.1137057256806698,33.698267,31201.44957081117
2020-10-17,98.06,25.53,23.89,19.03,5.22,2.3,9806.0,298.67999999999995,0.11439415892178782,12.166999999999998,11333.713431155504
2020-10-18,98.13,25.69,22.28,17.24,4.18,3.12,9813.0,298.84,0.11441452827821585,30.371328000000002,28296.31140597593
2020-10-19,98.1,25.81,23.29,18.33,12.02,2.86,9810.0,298.96,0.11433363884462654,23.393655999999996,21779.955850949256
2020-10-20,98.04,25.72,23.16,18.19,11.31,3.4,9804.0,298.87,0.11429811873270854,39.303999999999995,36581.43209460446
2020-10-21,98.1,25.38,22.61,17.57,7.75,3.6,9810.0,298.53,0.11449832401765167,46.656000000000006,43500.224857979345
2020-10-22,98.06,26.14,22.99,18.05,10.37,2.46,9806.0,299.28999999999996,0.11416100566928258,14.886935999999999,13839.104130183343
2020-10-23,98.12,26.0,23.6,18.68,26.7,2.82,9812.0,299.15,0.11428431659737434,22.425767999999998,20869.826109444813
2020-10-24,98.25,26.1,23.34,18.35,1.38,3.6,9825.0,299.25,0.11439749198780924,46.656000000000006,43461.91673418221
2020-10-25,98.41,26.2,23.04,17.99,0.0,2.8,9841.0,299.34999999999997,0.11454551062726501,21.951999999999995,20475.61884394545
2020-10-26,98.48,25.64,22.32,17.21,0.02,3.31,9848.0,298.78999999999996,0.11484182486085283,36.264691,33913.21288654631
2020-10-27,98.44,24.99,22.07,16.95,0.75,4.35,9844.0,298.14,0.11504545370612548,82.31287499999998,77112.02391001208
2020-10-28,98.51,24.5,21.72,16.58,7.57,5.54,9851.0,297.65,0.11531678754190054,170.031464,159663.88759206637
2020-10-29,98.54,24.04,21.89,16.75,8.14,5.41,9854.0,297.19,0.11553045113738404,158.34042100000002,148961.1904674731
2020-10-30,98.48,24.66,20.33,15.22,0.64,4.72,9848.0,297.81,0.11521973355553614,105.15404799999999,98659.23244408541
2020-10-31,98.47,25.17,20.47,15.36,0.0,3.42,9847.0,298.32,0.11501107713065409,40.001687999999994,37463.026446896416
2020-11-01,98.53,25.32,21.41,16.28,0.0,3.38,9853.0,298.46999999999997,0.11502332044413736,38.614472,36167.69829233723
2020-11-02,98.62,25.72,22.4,17.27,0.0,3.16,9862.0,298.87,0.11497430099367315,31.554496000000004,29542.47628898278
2020-11-03,98.6,25.73,22.74,17.63,0.05,3.93,9860.0,298.88,0.11494713830588903,60.698457000000005,56814.69566612856
2020-11-04,98.57,25.48,23.32,18.27,3.11,3.99,9857.0,298.63,0.11500836397947842,63.52119900000001,59488.495090847486
2020-11-05,98.62,25.57,23.14,18.06,6.91,4.12,9862.0,298.71999999999997,0.11503203447368472,69.934528,65508.14759408917
2020-11-06,98.73,25.22,23.14,18.05,3.35,3.46,9873.0,298.37,0.11529542803938565,41.421735999999996,38888.86357885871
2020-11-07,98.78,25.7,23.33,18.24,6.41,4.32,9878.0,298.84999999999997,0.11516854096335605,80.62156800000001,75608.3873774777
2020-11-08,98.83,25.32,22.59,17.44,4.56,6.56,9883.0,298.46999999999997,0.11537353861254537,282.3004159999999,265217.7589814007
2020-11-09,98.71,23.9,20.47,15.31,0.02,6.21,9871.0,297.04999999999995,0.11578430642314937,239.483061,225792.42551172237
2020-11-10,98.55,22.56,18.61,13.67,0.0,6.16,9855.0,295.71,0.1161204527884639,233.744896,221022.1132479258
2020-11-11,98.5,23.68,20.86,15.87,4.71,7.06,9850.0,296.83,0.11562361449748745,351.89581599999997,331318.36897497514
2020-11-12,98.6,24.81,23.54,18.5,10.29,5.25,9860.0,297.96,0.11530205630575956,144.703125,135862.572250298
2020-11-13,98.6,25.13,23.43,18.38,16.01,5.91,9860.0,298.28,0.11517835824347632,206.425071,193605.72540050602
2020-11-14,98.51,25.03,22.75,17.65,5.9,6.51,9851.0,298.17999999999995,0.11511181773374034,275.89445099999995,258611.44893028436
2020-11-15,98.46,25.07,24.03,19.12,30.93,6.46,9846.0,298.21999999999997,0.11503795925511112,269.586136,252536.17180247777
2020-11-16,98.58,24.3,23.36,18.31,18.6,4.78,9858.0,297.45,0.11547632225835983,109.21535200000001,102697.88592036352
2020-11-17,98.53,24.7,22.8,17.72,6.82,4.29,9853.0,297.84999999999997,0.11526275122699907,78.95358900000001,74104.69566906276
2020-11-18,98.57,24.99,22.69,17.58,2.62,3.65,9857.0,298.14,0.1151973828912311,48.627125,45614.8316074625
2020-11-19,98.6,24.62,22.35,17.2,0.09,4.09,9860.0,297.77,0.11537562782303158,68.41792899999999,64278.96439626593
2020-11-20,98.68,24.05,21.03,15.85,0.0,3.82,9868.0,297.2,0.11569069737995977,55.74296799999999,52513.79417314011
2020-11-21,98.72,22.5,19.22,14.17,0.0,3.56,9872.0,295.65,0.11634436848825981,45.118016000000004,42744.49892774169
2020-11-22,98.76,21.99,18.61,13.64,0.0,3.44,9876.0,295.14,0.11659263341391873,40.707584,38648.38129970161
2020-11-23,98.71,22.59,20.02,14.92,2.52,5.89,9871.0,295.73999999999995,0.11629718070939514,204.33646899999997,193508.45295600247
2020-11-24,98.54,23.54,22.01,16.9,31.34,8.06,9854.0,296.69,0.11572515006747502,523.6066160000001,493421.13499173464
2020-11-25,98.32,23.92,22.31,17.22,38.54,9.78,9832.0,297.07,0.11531908210608394,935.4413519999998,878420.8007080166
2020-11-26,97.79,24.35,23.25,18.34,127.06,11.52,9779.0,297.5,0.11453166632506662,1528.8238079999999,1425830.4540246539
2020-11-27,98.34,23.6,22.07,16.97,15.67,4.89,9834.0,296.75,0.1154669195025083,116.93016899999998,109943.36543471579
2020-11-28,98.76,24.28,22.28,17.11,1.79,4.52,9876.0,297.42999999999995,0.11569495284868364,92.34540799999998,86999.06551545789
2020-11-29,98.8,23.75,22.27,17.1,2.35,5.46,9880.0,296.9,0.11594842407549323,162.771336,153683.64354428573
2020-11-30,98.79,23.86,21.71,16.52,0.85,6.58,9879.0,297.01,0.11589375033654237,284.890312,268857.75485100877
2020-12-01,98.82,23.18,20.38,15.2,0.04,6.77,9882.0,296.33,0.11619497097536167,310.2887329999999,293587.9373480265
2020-12-02,98.63,23.25,21.09,15.97,8.68,8.31,9863.0,296.4,0.11594417563608836,573.8561910000001,541797.3522639732
2020-12-03,98.45,23.89,23.09,18.1,41.46,7.01,9845.0,297.03999999999996,0.11548322073963689,344.47210099999995,323934.95288095763
2020-12-04,98.42,23.86,22.96,17.9,22.62,7.18,9842.0,297.01,0.11545969134651786,370.14623199999994,348007.49291811883
2020-12-05,98.47,23.96,22.77,17.69,11.59,6.82,9847.0,297.10999999999996,0.11547946730038278,317.21456800000004,298292.7965208558
2020-12-06,98.62,24.15,22.76,17.64,9.51,6.13,9862.0,297.29999999999995,0.11558146430534509,230.346397,216797.60776366765
2020-12-07,98.78,24.38,22.94,17.81,19.24,6.06,9878.0,297.53,0.11567948935199462,222.54501599999995,209632.73730571967
2020-12-08,98.85,24.22,22.65,17.48,6.14,5.01,9885.0,297.37,0.11582375058278035,125.75150099999999,118602.99922042967
2020-12-09,98.78,23.38,21.64,16.46,4.87,5.27,9878.0,296.53,0.11606959992884013,146.36318299999996,138335.9965550374
2020-12-10,98.8,21.8,19.26,14.19,0.03,3.92,9880.0,294.95,0.11671499273779942,60.236287999999995,57249.239029206685
2020-12-11,98.82,21.42,18.71,13.71,0.0,4.12,9882.0,294.57,0.11688921393600475,69.934528,66565.76938512342
2020-12-12,98.76,21.65,18.3,13.38,0.0,4.19,9876.0,294.79999999999995,0.11672710252979639,73.56005900000002,69919.55315561195
2020-12-13,98.68,21.92,18.25,13.36,0.0,3.71,9868.0,295.07,0.1165258252662895,51.064811,48453.905296341756
2020-12-14,98.69,22.01,18.03,13.17,0.0,3.61,9869.0,295.15999999999997,0.11650209913904845,47.045880999999994,44631.37082948683
2020-12-15,98.79,22.11,19.46,14.43,1.28,5.68,9879.0,295.26,0.11658065023185141,183.25043199999996,173962.78442397033
2020-12-16,98.81,23.12,21.38,16.18,10.01,6.46,9881.0,296.27,0.11620674191977397,269.586136,255101.93271925917
2020-12-17,98.79,23.04,21.66,16.47,5.91,6.33,9879.0,296.19,0.11621460139591629,253.63613700000002,240025.1207847821
2020-12-18,98.8,22.99,20.73,15.54,0.49,6.36,9880.0,296.14,0.11624598874861194,257.25945600000006,243519.7519077753
2020-12-19,98.87,22.64,20.62,15.43,0.23,6.39,9887.0,295.78999999999996,0.1164659973356651,260.91711899999996,247449.5078640683
2020-12-20,98.93,21.69,19.23,14.14,0.0,6.52,9893.0,294.84,0.11691216685409486,277.1678079999999,263868.3898106353
2020-12-21,98.83,20.43,17.66,12.83,0.0,6.04,9883.0,293.58,0.11729525195751214,220.348864,210463.175224377
2020-12-22,98.76,20.27,17.41,12.67,0.0,5.29,9876.0,293.41999999999996,0.11727608828908723,148.035889,141371.33454829696
2020-12-23,98.69,20.73,17.93,13.08,0.0,4.56,9869.0,293.88,0.11700952627562793,94.81881599999997,90344.27122730196
2020-12-24,98.62,21.13,18.65,13.69,0.0,4.45,9862.0,294.28,0.11676760003391022,88.121125,83789.04816852401
2020-12-25,98.69,20.96,18.21,13.29,0.0,4.75,9869.0,294.10999999999996,0.11691802244698084,107.171875,102034.528006405
2020-12-26,98.77,20.61,17.76,12.91,0.0,5.18,9877.0,293.76,0.11715221318879857,138.991832,132594.23641673962
2020-12-27,98.71,20.79,18.17,13.28,0.0,5.73,9871.0,293.94,0.11700934960534978,188.13251700000004,179254.18389069993
2020-12-28,98.67,20.56,18.0,13.12,0.0,5.12,9867.0,293.71,0.11705352538478961,134.21772800000002,127932.01814859953
2020-12-29,98.65,21.73,19.39,14.34,0.05,5.77,9865.0,294.88,0.1165654581512872,192.10003299999997,182340.09819344917
2020-12-30,98.64,22.72,20.72,15.57,3.34,6.47,9864.0,295.87,0.11616364612530529,270.840023,256193.40571123612
2020-12-31,98.71,22.72,20.89,15.71,2.78,6.73,9871.0,295.87,0.11624608180280703,304.82121700000005,288541.5670035148
2021-01-01,98.79,21.44,19.01,13.95,0.45,5.94,9879.0,294.59,0.11684579513037256,209.58458400000004,199414.75676397554
2021-01-02,98.74,21.92,19.9,14.8,1.99,6.27,9874.0,295.07,0.11659667599101566,246.49188299999994,234031.14739052491
2021-01-03,98.62,22.84,20.74,15.6,1.04,6.09,9862.0,295.98999999999995,0.11609300766235041,225.86652899999999,213522.08940237557
2021-01-04,98.63,23.11,20.93,15.76,3.72,5.82,9863.0,296.26,0.11599896597089242,197.13736800000004,186212.1188055678
2021-01-05,98.63,23.11,22.23,17.1,24.71,4.89,9863.0,296.26,0.11599896597089242,116.93016899999998,110449.96056649752
2021-01-06,98.57,23.66,22.68,17.58,32.8,4.35,9857.0,296.81,0.11571358018662321,82.31287499999998,77559.8519942983
2021-01-07,98.43,23.72,22.27,17.16,4.78,4.79,9843.0,296.87,0.11552587747966032,109.90223900000001,103388.13138087672
2021-01-08,98.38,24.13,22.36,17.28,0.51,4.81,9838.0,297.28,0.11530794417585881,111.28464099999998,104491.10651489819
2021-01-09,98.48,23.42,21.48,16.33,0.07,4.85,9848.0,296.57,0.11570148312430191,114.08412499999997,107485.28484433291
2021-01-10,98.53,23.53,21.65,16.49,0.59,5.6,9853.0,296.67999999999995,0.1157173063670004,175.61599999999996,165480.66848495297
2021-01-11,98.64,23.42,21.75,16.59,0.55,5.61,9864.0,296.57,0.11588946278819193,176.55848100000003,166616.26828994896
2021-01-12,98.66,23.22,21.18,16.01,0.52,6.64,9866.0,296.37,0.11599118203667395,292.75494399999997,276512.06289405434
2021-01-13,98.67,23.09,20.68,15.51,0.12,5.78,9867.0,296.23999999999995,0.11605384465557168,193.10055200000002,182485.31333078787
2021-01-14,98.63,22.53,20.67,15.52,0.98,5.38,9863.0,295.67999999999995,0.1162265072326048,155.72087199999999,147379.4338058454
2021-01-15,98.61,22.54,20.04,14.92,0.23,4.7,9861.0,295.69,0.11619900915628396,103.82300000000001,98238.30679254842
2021-01-16,98.55,21.94,18.63,13.66,0.0,3.49,9855.0,295.09,0.11636442812049429,42.50854900000001,40279.2513790927
2021-01-17,98.65,21.54,18.32,13.39,0.0,3.83,9865.0,294.69,0.11664061318555624,56.181887,53361.863291798654
2021-01-18,98.74,21.68,18.31,13.37,0.0,4.69,9874.0,294.83,0.11669158899931822,103.16170900000003,98026.37702070808
2021-01-19,98.71,21.65,18.87,13.85,0.0,4.57,9871.0,294.79999999999995,0.11666800618384165,95.44399300000002,90674.51599916817
